mof label, metal(s)
TAPXIT01_clean, Yb-O-Na
TAQGOK_clean, Cr-O-Cr, Cr-O-Co
TAQGUQ_clean, Co-O-Cr, Cr-O-Cr
TASXIW_clean, Zn-O-Zn
TATYUL_clean, Ca-O-Ca, Ca-O-K, K-O-K
TAWHOO_clean, Al-O-Al
TAZSAP02_clean, Pr-O-Pr
TEBCEK_clean, Co-O-Co
TEBFUD_clean, Dy-O-Dy
TECTUS_clean, Ca-O-Ca
TECVEE_clean, Ca-O-Ca
TEMPAE_clean, Zn-O-Zn
TEQPAI_clean, Zn-O-Zn
TERNUA_clean, Eu-O-Eu
TESGOO_clean, Zn-O-Zn
TESGUU_clean, Zn-O-Zn
TESHAB_clean, Zn-O-Zn
TETVIZ_clean, Mo-O-Mo, Mo-O-Co
TETWEW_clean, Na-O-Mo, Mo-O-Mo
TETWOG_clean, Co-O-Co
TETWUM_clean, Cd-O-Cd
TEVZEA_clean, Zn-O-Zn
TEVZIE_clean, Zn-O-Zn
TEVZOK_clean, Zn-O-Zn
TEVZUQ_clean, Zn-O-Zn
TIJPOT_clean, Cu-O-Cu
TIKXER_clean, Eu-O-Eu
TILDIC_clean, Tb-O-Tb
TILHAY_clean, Na-O-Cd
TILHAZ_clean, Co-O-Co
TILHEC_clean, Co-O-Na
TINFIH_clean, U-O-U
TIQGEG01_clean, Cu-O-Cu
TIQGEG_clean, Cu-O-Cu
TIQGIK_clean, Cu-O-Cu
TIQGOQ_clean, Na-O-Na
TIQGUW_clean, Na-O-Na
TIQHAD_clean, Na-O-Na
TIQHEH_clean, Na-O-Na
TIQHIL_clean, Na-O-Na
TIRQOB_clean, Zn-O-Zn
TISHAF_clean, Fe-O-Fe
TISWEZ_clean, Gd-O-Gd
TIVFAG_clean, Cu-O-Cu
TIVFEK_clean, Cu-O-Cu
TIVFIO_clean, Cu-O-Cu
TIVYAZ01_clean, Co-O-Co
TIXVON_clean, Mg-O-Mg
TOBJUR_clean, Eu-O-Eu
TOBKAY_clean, Gd-O-Gd
TOBKEC_clean, Dy-O-Dy
TODVOZ_clean, Cd-O-Cd
TOHPUC_clean, V-O-V, V-O-Ni
TOHYUL_clean, Cd-O-Cd
TOHYUM_clean, Zn-O-Zn
TOJVIZ_clean, Co-O-Co
TOLGOR_clean, Cd-O-Cd
TONBOO_clean, Co-O-Co
TONBUU_charged, Ni-O-Ni
TONMAM_clean, Ba-O-Ba
TONMEQ_clean, Ba-O-Ba
TOQCIL_clean, Zn-O-Zn
TORPUN_clean, Tb-O-Tb
TOTVUV_clean, Cd-O-Cd
TOVHUJ_clean, Fe-O-Fe
TOVJAP_charged, V-O-V
TOVJAR_clean, Fe-O-Fe, Fe-O-Co, Co-O-Co
TOVJEV_clean, Fe-O-Fe
TOVJIZ_clean, Fe-O-Fe
TOVJOF_clean, Fe-O-Fe
TOVJUL_clean, Fe-O-Fe
TOVKEW_clean, Fe-O-Fe
TOVKIA_clean, Fe-O-Fe
TOVKOG_clean, Fe-O-Fe
TOVWIM_clean, Zn-O-Zn
TOWLIC_clean, Fe-O-Fe, Fe-O-Co, Co-O-Co
TOWNAW_clean, Fe-O-Fe
TOWNEA_clean, Fe-O-Fe
TOWNOK_clean, Fe-O-Fe
TOWNUQ_clean, Fe-O-Fe
TOWPEC_clean, Fe-O-Fe
TOWXEK_clean, Zn-O-Zn
TOXHEV_clean, Zn-O-Zn
TOXMUQ_clean, Al-O-Al
TOXNEB_clean, Al-O-Al
TOXNIF_clean, Al-O-Al
TOZFOF_clean, Ru-O-Ru, Co-O-Co
TUBCEA_clean, Cd-O-Cd
TUCJAD_clean, Mn-O-Mn
TUGFAE_clean, Ni-O-Ni
TUGTAR_clean, Cu-O-Cu
TULLIW_clean, Cd-O-Cd
TUPGIU_clean, Na-O-Na
TUTZOX_clean, La-O-La
TUTZUD_clean, Er-O-Er
TUYHOL_clean, W-O-W, W-O-Ce, Ce-O-Ce
TUZVUH_clean, Eu-O-Eu
UBOGAV_clean, U-O-U
UBULIO_SL, Zn-O-Zn
UBUMAH_clean, Zn-O-Zn
UCEGAM_clean, Eu-O-Cs
UCEGEQ_clean, Tb-O-Cs
UCEXAC_clean, Tb-O-Tb
UCEXEG_clean, Dy-O-Dy
UCEXIK_clean, Ho-O-Ho
UCEXOQ_clean, Er-O-Er
UCUJOU_clean, Mo-O-Mo, Mo-O-Zn
UDICAN_clean, Bi-O-Bi
UDIDAO_clean, Co-O-Co
UDIHIZ_charged, Nd-O-Nd
UFASAW_charged, Cd-O-Cd
UFASEA_ion_b, Cd-O-Cd
UFEXEJ_clean, Dy-O-Dy
UFEXIN_clean, Ho-O-Ho
UFISOS_clean, Fe-O-Fe
UFISUY_clean, Fe-O-Fe
UFITEJ_clean, Fe-O-Fe
UGAQEY_clean, Ni-O-Mo
UGEPEB01_clean, Cu-O-Cu
UGEPEB_clean, Cu-O-Cu
UGOFED_clean, Cs-O-Fe
UHISEK_clean, Eu-O-Eu
UHUPET_clean, Zn-O-Zn
UHUPOD01_clean, Zn-O-Zn
UJAQEC_clean, Co-O-Co
UJIPAG_clean, Er-O-Er
UJIPEK_clean, Ho-O-Ho
UJIZET_clean, Nd-O-Nd
UJULIW_clean, Cu-O-Cu
UJUQIB_clean, Co-O-Co
UKAPUS_clean, Nd-O-Nd
UKAQAZ_clean, Sm-O-Sm
UKAQED_clean, Eu-O-Eu
UKAQIH_clean, Gd-O-Gd
UKAZEM_clean, Cu-O-Cu
UKEXEP_clean, Cd-O-Cd
UKIQIP_clean, Mn-O-Mn
UKUDEL_clean, Zr-O-Zr
UKUPEX_clean, Mn-O-Mn
UKUPIB_clean, Mn-O-Mn
UKUPUL_clean, V-O-V
UKUTEB_clean, Zn-O-Zn
ULEGOH_clean, Cu-O-Cu
ULEHEA_clean, Sm-O-Sm
ULOGAE_clean, Cd-O-Cd
ULUQAV_clean, Gd-O-Gd
UMABIV_clean, Cd-O-Cd
UMABOB_clean, Mn-O-Mn
UMARAC_charged, Cu-O-Cu
UMAROR_clean, Ag-O-Ag
UMEHOL_clean, Dy-O-Dy
UMELAB_clean, Sm-O-Sm
UMELEF_clean, Eu-O-Eu
UMEPOT_clean, Nd-O-Nd
UMEQAG_clean, Tb-O-Tb
UMESIQ_clean, Yb-O-Yb
UMESOW_clean, Gd-O-Gd
UMEXUF01_clean, Zn-O-Zn
UMEXUF_clean, Zn-O-Zn
UMIGAA_clean, Zn-O-Zn, Zn-O-Co
UMIZEX_clean, Gd-O-Gd
UMUTOM_clean, Eu-O-Eu
UMUTUS_clean, Eu-O-Eu
UNEBIZ_clean, Mn-O-Mn
UNECOH_clean, Co-O-Co
UNECUN_clean, Zn-O-Zn, Zn-O-Cd
UNERUB_clean, W-O-W, W-O-Co
UNOJUD_clean, Sr-O-Sr
UPOVOL_clean, Er-O-Er
UQEGII_clean, Mo-O-Mo, Mo-O-V, Ni-O-V
UQULAU_clean, Co-O-Co
UREVIY_clean, Pr-O-Pr
UREVOE_clean, Sm-O-Sm
USATAL_clean, Co-O-Co
USAWIW_clean, Cd-O-Cd
USAYOE_clean, Co-O-Co
USORUR_clean, Zn-O-Zn
USUQOQ_clean, Nd-O-Nd
USUVIP_clean, Cd-O-Cd
USUWUC_clean, In-O-In
UTACOJ_clean, Cu-O-Cu, Cu-O-Ba
UTACUP_clean, Cu-O-Cu, Cu-O-Ba
UTELIQ_clean, Mg-O-Mg
UTEMAJ_clean, Mg-O-Mg
UTIYED_clean, Eu-O-Eu
UTOCAJ_clean, Li-O-Li
UTOCEN_clean, Li-O-Li
UTOTUT01_clean, Cu-O-Cu
UTOTUT_clean, Cu-O-Cu
UTULUR_SL_part, In-O-In
UVOBUE_clean, Ce-O-Ce, Ce-O-Mo, Mo-O-Mo
UVOTOQ_clean, Tb-O-Tb
UWODAN_clean, Mg-O-Mg, Mg-O-Ni, Ni-O-Ni
UWOWAF_clean, Mn-O-Mn
UWUKII_clean, Co-O-Co
UXEQOE_clean, Cd-O-Cd
UXIQOJ_clean, Ni-O-Ni
UXUPEK_clean, Cu-O-Cu
UXUYUI_clean, Li-O-Li
UZATAR_clean, Er-O-Er
UZIJUJ_clean, Ce-O-Ce
VACLIX_clean, Zr-O-Zr
VAGBEN_clean, Gd-O-Gd
VAGJET_clean, Zn-O-Zn
VAGKOF_clean, Ca-O-Ca
VAGTUU_clean, Zn-O-Zn
VAHFAM_clean, Fe-O-Fe
VAHTOQ_clean, Sr-O-Sr
VAHVOQ_clean, Fe-O-Fe
VAHVOR_clean, Dy-O-Dy
VAKBIU_clean, Mn-O-Mn
VAKREG_charged, Co-O-Co
VALVIQ_clean, Gd-O-Gd, Gd-O-Co
VALWUD_clean, Co-O-Co
VALXAK_clean, Mg-O-Mg
VALXEO_clean, Mn-O-Mn
VALXIS_clean, Ni-O-Ni
VALXOY_clean, Mg-O-Mg
VAMPUX_clean, Co-O-Co
VAMQAE_clean, Co-O-Co
VAMQIM_clean, Co-O-Co
VAMQOS_clean, Co-O-Co
VAPFOJ_clean, Ba-O-Ba
VAPFUP_clean, Sr-O-Sr
VAQTUF_clean, Al-O-Al
VARWES_charged, Nd-O-Nd
VARWIW_charged, Sm-O-Sm
VARWOC_clean, Eu-O-Eu
VARWUI_clean, Gd-O-Gd
VASGUU_clean, In-O-In
VASKOR_clean, Sc-O-Sc
VAXHOR01_clean, Ca-O-Ca
VAXHOR_clean, Ca-O-Ca
VAYDOQ_clean, Li-O-Li
VAYFUY_clean, Co-O-Co
VAZTOG_clean, Zn-O-Zn
VAZTUM_clean, Zn-O-Zn
VEBHUG_SL, Zn-O-Zn
VEDDIT_charged, Dy-O-Dy
VEDFAN_clean, Co-O-Co
VEDFIV_clean, Co-O-Co
VEDFOB_clean, Co-O-Co
VEDFUH_clean, Co-O-Co
VEDGAO_clean, Co-O-Co
VEDGES_clean, Co-O-Co
VEDGIW_clean, Co-O-Co
VEFLUP_clean, Co-O-Co
VEFMAW_charged, Co-O-Co
VEGBUG_clean, Zr-O-Zr
VEGCAN_clean, Hf-O-Hf
VEGMIE01_charged, Co-O-Co
VEGMIE_charged, Co-O-Co
VEGXIQ01_clean, Mn-O-Mn
VEGXIQ_clean, Mn-O-Mn
VEGXOW_clean, Co-O-Co
VEGXUC_clean, Ni-O-Ni
VEHKIE_SL, Zn-O-Zn
VEHKOK_charged, Zn-O-Zn
VEHNAZ_charged, Co-O-Co
VEHNED_clean, Na-O-Na, Na-O-Ni
VEHXEN_clean, Pr-O-Pr
VEHYUE_clean, Mo-O-Rb, Rb-O-Rb
VELVEO_clean, In-O-In
VEMSUC01_clean, Ni-O-Ni
VEMSUC_clean, Ni-O-Ni
VEQBID_clean, Ni-O-Ni
VEQBUP_charged, Ba-O-Ba
VEQCAW_charged, Ba-O-Ba
VEQCEA_charged, Ba-O-Ba
VERPOZ_clean, Mn-O-Mn
VETTIZ_charged, Fe-O-Fe
VETTOE_clean, Pr-O-Pr
VETTUK_clean, Dy-O-Dy
VETVAS_manual, Nd-O-Nd
VEWLAM_clean, Co-O-Co
VEXTUO_manual, Ni-O-Ni
VEXVAW_clean, Fe-O-Fe
VEZMIY_clean, K-O-Cd
VEZMOE_clean, K-O-Cd
VIGRIO_clean, Zn-O-Zn
VIMRAM_clean, Cu-O-Cu
VIQFIL_clean, Np-O-Np, Np-O-Cs
VIRPOC_clean, Ni-O-Ni
VIRQES_clean, Mn-O-Mn
VISTOG_clean, Cd-O-Cd
VITKUG_charged, Cu-O-Cu
VITYOO_clean, Nd-O-Nd
VITYUU_clean, Eu-O-Eu
VITZAB_clean, Tb-O-Tb
VITZEF_clean, Sm-O-Sm
VITZIJ_clean, Dy-O-Dy
VIVLAP_clean, Tb-O-Tb
VIVXOP_clean, Zn-O-Zn
VIWZOR_clean, Zn-O-Zn
VIXGAM01_clean, Zr-O-Zr
VIXGAM_clean, Zr-O-Zr
VIXGEQ_clean, Zr-O-Zr
VIXWEF_clean, Ni-O-Ni
VIZQEC_clean, Co-O-Co
VOBGAW_clean, Zn-O-Gd
VOBGEA_clean, Zn-O-Tb
VOBKAA_clean, Cd-O-Cd
VOBQEK_clean, Mn-O-Mn
VOBRUB_clean, Cu-O-Na
VOCCOH_clean, Ni-O-Ni
VOCKUT_clean, Co-O-Co
VOCNOQ_clean, Ni-O-Ni
VOCPEK_clean, Eu-O-Zn
VOCQAF_clean, Co-O-Co
VOCQEJ_clean, Ni-O-Ni
VODQIP_clean, Nd-O-Nd
VOGTIV_clean_h, Mg-O-Mg
VOKJIQ_clean, Al-O-Al
VOLQOD_clean, Zn-O-Zn
VOPCEK_clean, Ce-O-Ce
VOPCIO_clean, Ce-O-Ce
VORBUA_clean, La-O-La
VOTMAS_clean, Sr-O-Sr, Sr-O-Ca, Ca-O-Ca
VOVKUO_clean, U-O-U
VOYGOH_clean, Mo-O-Mo, Mo-O-Zn
VUCCON_clean, La-O-La
VUCCUT_clean, Ce-O-Ce
VUCDAA_clean, Nd-O-Nd
VUCDEE_clean, Pr-O-Pr
VUCTOE_clean, Mn-O-Mn
VUCTUK_clean, Mn-O-Mn
VUDQOB_clean, Yb-O-Yb
VUFBEE_clean, Mn-O-V, V-O-V
VUGWUR_clean, La-O-La
VUHJAK_clean, Cu-O-Cu
VUKJOC_clean, Tb-O-Tb
VUKJUI_clean, Dy-O-Dy
VUKTAY_clean, Sm-O-Sm
VUKTEC_clean, Eu-O-Eu
VUKTIG_clean, Gd-O-Gd
VUKTOM_clean, Tb-O-Tb
VUKTUS_clean, Dy-O-Dy
VULFIT_clean, Co-O-Co
VULFOZ_clean, Co-O-Co
VULKIX_clean, Mn-O-Mn
VUMBIQ_clean, Cu-O-Cu
VUNCEM01_clean, Ga-O-Ga
VUNCEM_clean, Ga-O-Ga
VUNHAN_clean, Na-O-Na
VUQJUN01_clean, Mn-O-Mn
VUQJUN_clean, Mn-O-Mn
VUQKAU01_clean, Mn-O-Mn
VUQKAU02_clean, Mn-O-Mn
VUQKAU_clean, Mn-O-Mn
VUQLEZ_charged, Eu-O-Eu
VUSKAW_clean, Zn-O-Zn
VUSKEA_clean, Zn-O-Zn
VUSQIK_charged, Ni-O-W, W-O-W
VUVZAP_clean, In-O-Co
VUZVER_clean, Ni-O-Ni
WABVOL_clean, K-O-K
WACKOB_clean, Mo-O-Mo, Mo-O-Co
WAGDAL_clean, U-O-Cs
WAGZEL_clean, Nd-O-Nd
WAJGIY_clean, K-O-K
WAJHOG_clean, Li-O-Zn
WALMOO_clean, Tb-O-Tb
WAMRIN01_clean, Mg-O-Mg
WAMRIN_clean, Mg-O-Mg
WANBOE_clean, Pr-O-W, Pr-O-Na, W-O-W, W-O-Na
WANRIM01_clean, Al-O-Al
WANRIM_clean, Al-O-Al
WAPSUE_clean, W-O-W, W-O-Ce
WAQDOJ_charged, Mg-O-Mg
WAQFAX_clean, In-O-In
WAQTEQ_clean, Zn-O-Zn
WARWOC_clean, Sr-O-Sr
WASTUG_clean, La-O-Mo, Mo-O-Mo
WASVES_clean, La-O-Mo, Mo-O-Mo
WAVQAN_clean, In-O-In, In-O-Nd
WAVQER_clean, In-O-In, In-O-Sm
WAVQOB_clean, In-O-In, In-O-Pr
WAVQUH_clean, Co-O-Co
WAVRAO_clean, Mn-O-Mn, Mn-O-In
WAVROC_clean, Mg-O-In, In-O-In
WAVWEW_clean, Ba-O-Ba
WAYKAK_clean, Nd-O-Nd
WAYMAM_clean, V-O-V
WAYMEQ_SL, Al-O-Al
WAYMIU_manual, Al-O-Al
WAYMOA_manual, Al-O-Al
WEBJOE_clean, Ni-O-Ni
WECSAZ01_clean, Eu-O-Eu
WECSAZ_clean, Eu-O-Eu
WEDQED_clean, Co-O-Co
WEFDAO_clean, Eu-O-Eu
WEFDIW_clean, Sm-O-Sm
WEGFUL_clean, Eu-O-Eu
WEGGAS_clean, Tb-O-Tb
WEHJIE_clean, Zn-O-Zn
WEHJOK_clean, Zn-O-Zn
WEJSAH_clean, Cu-O-Cu
WELTOX_clean, Cu-O-Cu
WELTUD_charged, Cu-O-Cu
WEMCEY_clean, Sm-O-Sm
WEMCIC_clean, Eu-O-Eu
WEMCOI_clean, Gd-O-Gd
WEMCUO_clean, Tb-O-Tb
WEMDAV_clean, Dy-O-Dy
WEMYEU_clean, Cu-O-Cu
WENKEH_clean, Pr-O-Pr
WENKIL_manual, Eu-O-Eu
WENLEI_clean, Ho-O-Ho
WENSIS_clean, K-O-Ca, K-O-Zr
WESYAV_clean, Cu-O-Cu
WEWGAH_clean, Ho-O-Ho
WEWTOI_clean, Np-O-Np
WEXNIW_clean, Ba-O-Ba, Ba-O-V
WEXQUL_clean, Zn-O-Zn
WEXTAV_clean, Co-O-Co
WICGEV_clean, Mn-O-Mn
WIDQEG_clean, V-O-V
WIHCUM_clean, Na-O-Na
WIHVAL_clean, Mn-O-Mn
WIHVEP_clean, Mn-O-Mn
WIJDAV_clean, Zn-O-Zn
WIJXIY_clean, Zn-O-Zn
WILHIK_clean, Zn-O-Zn
WIMWEW_clean, Co-O-Co
WIPPIW_clean, Cd-O-Cd
WIRKOZ_clean, Zn-O-Zn
WIRMOB_clean, Zn-O-Zn
WISVEB_clean, Cd-O-Cd
WITJOA_clean, Mn-O-Mn
WITJUG_clean, Mn-O-Mn
WITKIV_clean, Zn-O-Zn
WIVKOD_clean, U-O-U
WIVRIE_clean, Cd-O-Cd
WIVVII_clean, Cu-O-Cu
WIXRUQ_clean, Ga-O-Ga
WIYFAM_clean, Zn-O-Zn
WIYMOG_charged, Tb-O-Tb
WIYWAE_clean, Tb-O-Tb
WIYWEI_clean, Sm-O-Sm
WIYWOS_clean, Gd-O-Gd
WIYWUY_clean, Dy-O-Dy
WIYZOU_clean, Co-O-Co
WIZDEP_clean, Zn-O-Zn
WIZMAV02_auto, Zr-O-Zr
WOBBOG_clean, Eu-O-Eu
WOBCAT_clean, La-O-La
WOBCIB_clean, Tb-O-Tb
WOBHEB01_clean, Zn-O-Zn
WOBHEB_clean, Zn-O-Zn
WOBHOL_clean, Zn-O-Zn
WOBHOM_clean, Zn-O-Zn
WOBQEL_clean, Mn-O-Mn
WOCJII_charged, K-O-Zr
WODQUD_clean, Sm-O-Sm
WODROY_clean, Cu-O-Cu
WOGHUV01_clean, Zn-O-Zn
WOGLAF_clean, Zn-O-Zn
WOGLAG_clean, Mg-O-Mg
WOHQAN_clean, Mn-O-Mn
WOHSIV_clean, Cu-O-Cu
WOHSOB_clean, Cu-O-Cu
WOHZAU01_clean_h, Er-O-Er
WOHZAU_clean, Er-O-Er
WOJJOV_SL, Al-O-Al
WOJZAY_clean, Ce-O-Ce
WOJZEC_clean, Pr-O-Pr
WOJZIG_clean, Eu-O-Eu
WOJZOM_clean, Sm-O-Sm
WOLYON_clean, Mn-O-Mn
WONRUM01_clean, Co-O-Co
WONRUM02_clean, Co-O-Co
WONRUM_clean, Co-O-Co
WOPROK_clean, La-O-La
WOPSAX02_clean, Fe-O-Fe
WOPSAX_clean, Fe-O-Fe
WOPSOL01_clean, Fe-O-Fe
WOPSOL_clean, Fe-O-Fe
WOPWOO_clean, Cr-O-Ag
WOQDUB_charged, Dy-O-Dy
WOQTUT_clean, Fe-O-Fe
WOQYUW_clean, Co-O-Co
WORKOF_clean, Zn-O-Zn
WORKUL_clean, Zn-O-Zn
WORLAS_clean, Zn-O-Zn
WOVDES_clean, Ni-O-Ni
WOWBER_clean, Cd-O-Cd
WOWGUK_clean, Zn-O-Zn
WOWHAR_clean, V-O-V, V-O-Co
WOWHEV_clean, V-O-V, V-O-Ni
WOWHIZ_charged, V-O-V, V-O-Co
WOWMEC_clean, Ni-O-Ni
WOZSOT_charged, Cd-O-Cd
WUBHEI_clean, Sr-O-Sr
WUCRUH_clean, Fe-O-Fe
WUDJAI_clean, Co-O-Co
WUHJIT_clean, Mg-O-Mg
WUPNIF_clean, Na-O-Zn, Zn-O-Zn, Zn-O-Cu
WUPZUE_clean, Zn-O-Zn
WURKEB_clean, Mn-O-Mn
WURNOO_clean, Cu-O-Cu
WUSGIC_clean, Mn-O-Mn
WUSGOI_clean, Mn-O-Mn
WUTBEU_clean, Zr-O-Zr
WUTKIG_clean, Co-O-Co
WUWQEL_clean, Cd-O-Cd
WUXYOF_clean, Na-O-Na
WUYWOE_clean, Cd-O-Cd
WUYWUK_clean, Co-O-Co
WUYXEV_clean, Cd-O-Eu
WUYXIZ_clean, Cd-O-La
WUYXOF_clean, Mn-O-Mn, Mn-O-Cd
WUYXUL_clean, Nd-O-Cd
WUYYAS_clean, Cd-O-Pr
WUZGAB_clean, Ca-O-Ca, Ca-O-Cd
XACPEW_clean, Fe-O-Fe
XADDAJ01_clean, Tb-O-Tb
XADDAJ_clean, Tb-O-Tb
XADDOX_clean, Co-O-Co
XADDUD_clean, Co-O-Co
XADGOA_clean, U-O-U
XAGCIS01_clean, Co-O-Co
XAGCIS02_clean, Co-O-Co
XAGCIS_clean, Co-O-Co
XAGCUE_clean, Zn-O-Zn
XAGDAL_SL, Zn-O-Zn
XAJQAC_SL, In-O-In
XAJZOY_clean, Al-O-Al
XAKVIP_clean, Ce-O-Ce
XAKVUB_clean, Ga-O-Ga
XALDAS_clean, Zn-O-Zn
XALMII_clean, Co-O-Co
XALTEK_clean, Cu-O-Cu
XAMGUQ_clean, Co-O-Co
XAMHEA_manual, Zn-O-Zn
XAMLUS_clean, Ca-O-Ni
XANDAU_clean, La-O-La
XANKOO_clean, Zn-O-Zn
XAPCOJ01_clean, V-O-V
XAPCOJ02_clean, V-O-V
XAPCOJ03_clean, V-O-V
XAPCOJ04_clean, V-O-V
XAPCOJ05_clean, V-O-V
XAPCOJ06_clean, V-O-V
XAPCOJ07_clean, V-O-V
XAPCOJ_clean, V-O-V
XAPGAZ_clean, Mo-O-Mo, Mo-O-Zn
XAPGED_clean, Mo-O-Mo, Mo-O-Zn
XAPTUE_clean, Gd-O-Gd
XAQMOS_clean, Ba-O-Ba
XASJUZ_clean, Er-O-Er
XASNUD_clean, Zn-O-Zn
XASPEP_clean, Zn-O-Zn
XAVDEF_clean_h, V-O-V
XAVDUV_clean, Al-O-Al
XAVFEH_clean, Al-O-Al
XAXQEU_SL, In-O-In
XEDLUN01_clean, Ti-O-Ti
XEDLUN_clean, Ti-O-Ti
XEGJIE02_clean, Gd-O-Gd
XEGJIE_clean, Gd-O-Gd
XEGJOK_clean, Gd-O-Gd
XEGJUQ_clean, Gd-O-Gd
XEGKAX_clean, Gd-O-Gd
XEGKEB_clean, Gd-O-Gd
XEGKIF_clean, Gd-O-Gd
XEGKOL_clean, Gd-O-Gd
XEGKUR_clean, Gd-O-Gd
XEHFUL01_clean, Y-O-Y
XEHFUL_clean, Y-O-Y
XEHRUY_clean, Mg-O-Mg
XEHSAF_clean, Mg-O-Mg
XEHSEJ_clean, Mg-O-Mg
XEHSIN_clean, Mg-O-Mg
XEHSOT_clean, Mg-O-Mg
XEHSUZ_clean, Mg-O-Mg
XEJJIG_clean, Gd-O-Gd
XEJJOM_clean, Dy-O-Dy
XEKCAT01_clean, Mg-O-Mg
XEKCAT_clean, Mg-O-Mg
XEKCEX_clean, K-O-K
XEKCIB_clean, K-O-K
XEKCOH_clean, K-O-K
XEKDUO_clean, Co-O-Co
XENKIM_clean, Ca-O-Ca
XENMIO_SL, Zn-O-Zn
XENMOU_SL, Zn-O-Zn
XEPBAX_clean, V-O-Li
XEQGAC_clean, V-O-V
XESKAJ_clean, Mg-O-Mg
XESKEN_SL, Mg-O-Mg
XESKIR_clean_h, Mn-O-Mn
XESKUD_clean, Fe-O-Fe
XESLAK_clean, Co-O-Co
XEXLAP_clean, Mn-O-Mn
XEXLET_clean, Cd-O-Cd
XEYMAR_clean, Mn-O-Mn
XEZRIF_clean, Sr-O-Sr
XICNOO01_clean, Zr-O-Zr
XICNOO02_clean, Zr-O-Zr
XICNOO_clean, Zr-O-Zr
XICYEP_SL, Hf-O-Hf
XICYIT_SL, Zr-O-Zr
XICZAM_clean, Hf-O-Hf
XIHSAJ01_clean, Co-O-Co
XIHSAJ_clean, Co-O-Co
XIHSEN01_clean, Co-O-Co
XIHSEN_clean, Co-O-Co
XIHXAP_clean, Mn-O-Mn
XIHXET_clean, Mn-O-Mn
XINHOT_clean, La-O-La
XINJAH_clean, La-O-La
XIPGUA_clean, W-O-W, W-O-Cu, W-O-K, Cu-O-Cu, K-O-K
XIPHIN_clean, Fe-O-Fe
XIRHUC_clean, Zn-O-Na
XISKUF_clean, Al-O-Al
XISLAM_clean, Al-O-Al
XISVUR_clean, Zn-O-Zn
XISXEE_clean, Ni-O-Ni
XIVMEW01_clean, Fe-O-Fe
XIVMEW_clean, Fe-O-Fe
XIWLAQ_clean, Zn-O-Zn
XOBXIW_clean, Ni-O-Ni
XODPUD_clean, Cr-O-Cr
XOFFUT_clean, V-O-V
XOFGAC_clean, Eu-O-Eu
XOFPEP01_clean, U-O-U
XOFPEP_clean, U-O-U
XOGXAU_clean, Cd-O-Cd
XOHLEM_clean, Zn-O-Zn
XOJCUV_clean, V-O-V, V-O-Ni
XOKHAH_clean, Zn-O-Zn
XOKHIP_clean, Sm-O-Sm
XOLYUS_clean, Co-O-Co
XOMCIL_clean, Er-O-Er
XOMCIN_clean, Ni-O-Ni
XONGUD_clean, K-O-Cr, K-O-W, Cr-O-Cr, Co-O-W, W-O-W
XOQXEH_clean, Zn-O-Zn
XOQXIL_clean, Zn-O-Zn
XOQXOR_SL, Zn-O-Zn
XOSPOK_clean, Zn-O-Zn
XOSPUQ02_clean, Zn-O-Zn
XOSPUQ_clean, Zn-O-Zn
XOSQUR_ion_b, Zn-O-Zn
XOTKIA_charged, Ba-O-Ba
XOTSEG_clean, Mn-O-Mn
XOTXAG_clean, Na-O-Na, Na-O-La
XOTZIR_clean, Yb-O-Yb
XOVPIH_clean, Ce-O-Ce
XOVPON_clean, Ce-O-Ce
XOVQEF_SL, Zn-O-Zn
XOVXAI_clean, Co-O-Co
XOVXEM_clean, Cd-O-Cd
XOVYIR_clean, Mn-O-Mn
XOVYUD_clean, Cd-O-Cd
XOXMED_clean, Zn-O-Zn
XUBGUY_clean, Zr-O-Zr
XUBJAF01_clean, Eu-O-Eu
XUBJAF02_clean, Eu-O-Eu
XUBJAF03_clean, Eu-O-Eu
XUBJAF_clean, Eu-O-Eu
XUJPEY_clean, Ni-O-Ni
XUJPIC_clean, Ni-O-Ni
XUJPOI_clean, Ni-O-Ni
XUJQAV_clean, Ni-O-Ni
XUKNIC_clean, Zn-O-Zn
XULDOZ_clean, Co-O-Co
XULVAD_clean, Mn-O-Mn
XUMSOP_clean, Ho-O-Ho
XUMVOS_clean, Ba-O-Ba
XUNGOD_clean, Li-O-Li
XUNGUJ_clean, Li-O-Li
XUNHAQ_clean, Li-O-Li
XUNRUV_clean, Li-O-Li
XUNSAC_clean, Li-O-Li
XUNSEG_clean, Li-O-Li
XUNSIK_clean, Li-O-Li
XUNSOQ_clean, Li-O-Li
XUNSUW_clean, Li-O-Li
XUNTAD_clean, Li-O-Li
XUNTIL_clean, Li-O-Li
XUPSAE_clean, Al-O-Al
XUVGUQ01_ion_b, Rb-O-Ga
XUVGUQ_charged, Rb-O-Ga
XUWVUG_clean_h, Eu-O-Eu
XUZFUU_clean, Na-O-Na, Na-O-Ho
XUZXUN_clean, Np-O-Np
YABPAU_clean, Mg-O-Mg
YABWOP_clean, V-O-V
YAFGAP_clean, K-O-Lu
YAGRON_clean, Ga-O-Ga
YAJZIV_clean, Dy-O-K, K-O-K
YANBAR01_clean, Co-O-Co
YANBAR02_clean, Co-O-Co
YANBAR03_clean, Co-O-Co
YANBAR_clean, Co-O-Co
YAQCEY_clean, Mn-O-Mn
YAQZEX_ion_b, U-O-U
YARGAB_clean, Zn-O-Zn
YATDUV_clean, Zn-O-Zn
